#,Year,Site,Zone,Replicate,Method,DivideBy,Sum Points,Hard Coral Cover,Pocillopora damicornis,Other Pocillopora,Seriatopora,Stylophora,Montipora,Astreopora,Isopora,Acropora hyacinthus,Acropora aspera Group,Acropora divaricata Group,Acropora echinata Group,Acropora florida Group,Acropora muricata Group,Acropora horrida Group,Acropora humilis Group,Acropora hyacinthus Group,Acropora latistella Group,Acropora loripes Group,Acropora lovelli Group,Acropora nasuta Group,Acropora robusta Group,Acropora selago Group,Other Acropora,Porites,Goniopora,Psammacora,Coscinaraea,Pavona,Leptoseris,Gardinoseris,Coleoseris,Pachyseris,Fungiidae,Galaxea,Echinophyllia,Oxypora,Mycedium,Pectinia,Scolymia,Acanthastrea,Lobophyllia,Symphyllia,Hydonophora,Merulina,Caulastrea,Dipsastrea,Favites,Montastrea,Goniastrea,Platygyra,Leptoria,Astrea,Pleisiastrea,Diploastrea,Leptastrea,Cyphastrea,Echinopora,Caryophillidae,Scapophyllia,Turbinaria,Physogyra,Other Scleractinain,Heliopora,Millepora,SC_Dendronepthea,SC_Lobophytum,SC_Sarcophyton,SC_Nepthea,SC_Palythoa,SC_Sinularia,SC_Rhytisma,SC_Xenia,Other soft coral,Total soft coral
69,1995,4. South Island,2. Crest,4,5 x 10m LIT,1000,443,44.3,100,10,0,0,0,0,25,225,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1995,4. South Island,2. Crest,5,5 x 10m LIT,1000,314,31.4,150,15,0,0,0,0,0,125,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1995,4. South Island,3. Slope,1,5 x 10m LIT,1000,210,21,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,100,0,0,180,360
72,1995,4. South Island,3. Slope,2,5 x 10m LIT,1000,320,32,125,20,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,42,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,75,150
73,1995,4. South Island,3. Slope,3,5 x 10m LIT,1000,351,35.1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,75,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,50
74,1995,4. South Island,3. Slope,4,5 x 10m LIT,1000,350,35,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,80,0,0,40,0,0,0,0,0,0,0,0,25,50,0,0,0,0,0,75,150
75,1995,4. South Island,3. Slope,5,5 x 10m LIT,1000,200,20,50,5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1995,4. South Island,4. Base,1,5 x 10m LIT,1000,112,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,50
77,1995,4. South Island,4. Base,2,5 x 10m LIT,1000,207,20.7,75,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,50,0,0,75,150
78,1995,4. South Island,4. Base,3,5 x 10m LIT,1000,137,13.7,25,12,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,75,0,0,175,350
79,1995,4. South Island,4. Base,4,5 x 10m LIT,1000,75,7.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,50
80,1995,4. South Island,4. Base,5,5 x 10m LIT,1000,120,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,0,0,100,200
81,1996,1. North Reef,1. Flat,1,10 x 10-m LIT,1000,399,39.9,0,24,0,0,127,0,76,97,0,0,0,0,11,0,49,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1996,1. North Reef,1. Flat,2,10 x 10-m LIT,1000,291,29.1,63,23,0,0,109,0,0,0,0,0,0,0,0,0,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1996,1. North Reef,1. Flat,3,10 x 10-m LIT,1000,549,54.9,54,22,0,0,131,0,38,191,0,0,0,0,0,0,0,28,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1996,1. North Reef,1. Flat,4,10 x 10-m LIT,1000,236,23.6,0,0,0,0,37,0,0,0,0,0,0,0,12,0,77,14,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1996,1. North Reef,1. Flat,5,10 x 10-m LIT,1000,423,42.3,73,2,0,0,43,0,55,184,0,0,0,0,0,0,32,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1996,1. North Reef,1. Flat,6,10 x 10-m LIT,1000,273,27.3,0,0,3,0,114,0,0,0,0,0,0,10,1,0,51,13,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1996,1. North Reef,1. Flat,7,10 x 10-m LIT,1000,371,37.1,70,0,0,0,99,0,0,110,0,0,0,0,10,0,9,0,0,0,0,49,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1996,1. North Reef,1. Flat,8,10 x 10-m LIT,1000,264,26.4,6,7,0,0,95,0,0,84,0,0,0,0,4,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1996,1. North Reef,1. Flat,9,10 x 10-m LIT,1000,383,38.3,40,23,0,0,110,0,89,79,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1996,1. North Reef,1. Flat,10,10 x 10-m LIT,1000,447,44.7,52,0,5,0,59,0,50,116,0,0,0,0,0,0,44,8,0,0,0,41,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1996,1. North Reef,2. Crest,1,10 x 10-m LIT,1000,333,33.3,0,0,19,18,24,0,31,114,15,0,0,29,22,0,14,1,19,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1996,1. North Reef,2. Crest,2,10 x 10-m LIT,1000,338,33.8,36,23,0,0,47,0,40,129,0,0,7,0,21,0,21,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1996,1. North Reef,2. Crest,3,10 x 10-m LIT,1000,467,46.7,59,0,0,0,0,0,31,272,5,0,3,0,0,0,5,0,0,8,0,27,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1996,1. North Reef,2. Crest,4,10 x 10-m LIT,1000,467,46.7,0,0,11,0,0,0,0,356,0,0,0,0,0,0,0,40,15,0,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1996,1. North Reef,2. Crest,5,10 x 10-m LIT,1000,262,26.2,53,0,20,7,0,0,0,83,0,0,0,0,17,0,27,3,14,0,0,26,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1996,1. North Reef,2. Crest,6,10 x 10-m LIT,1000,341,34.1,0,0,0,10,27,0,0,197,0,0,0,0,15,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1996,1. North Reef,2. Crest,7,10 x 10-m LIT,1000,403,40.3,7,0,0,0,24,0,0,289,21,0,0,0,8,0,0,0,0,0,0,24,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1996,1. North Reef,2. Crest,8,10 x 10-m LIT,1000,322,32.2,0,0,6,13,49,0,0,146,0,0,0,23,18,0,10,43,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1996,1. North Reef,2. Crest,9,10 x 10-m LIT,1000,345,34.5,35,16,9,13,0,0,0,113,15,0,3,26,27,0,27,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1996,1. North Reef,2. Crest,10,10 x 10-m LIT,1000,270,27,0,15,9,0,14,0,0,112,0,0,6,0,0,0,28,0,12,0,0,0,9,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1996,1. North Reef,3. Slope,1,10 x 10-m LIT,1000,502,50.2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,45,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,84,0,0,0,0,0,0,0,0,12,0,0,60,0,0,0,0,156,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,12,0,0,12,24
102,1996,1. North Reef,3. Slope,2,10 x 10-m LIT,1000,472,47.2,20,0,18,0,15,0,0,0,0,0,85,17,174,0,12,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,21,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,4,8
103,1996,1. North Reef,3. Slope,3,10 x 10-m LIT,1000,179,17.9,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1996,1. North Reef,3. Slope,4,10 x 10-m LIT,1000,376,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30,0,10,0,0,0,80,27,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,17,0,0,0,0,0,0,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1996,1. North Reef,3. Slope,5,10 x 10-m LIT,1000,455,45.5,0,0,0,10,0,0,0,22,0,15,0,37,112,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,24,0,0,0,10,0,0,34,68
106,1996,1. North Reef,3. Slope,6,10 x 10-m LIT,1000,311,31.1,41,0,0,0,0,0,0,0,0,0,0,62,0,0,13,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1996,1. North Reef,3. Slope,7,10 x 10-m LIT,1000,355,35.5,0,12,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,96,0,0,0,0,45,0,0,0,0,42,0,0,0,0,0,23,0,0,0,0,0,0,17,0,0,0,0,8,0,0,0,0,0,0,0,0,8
108,1996,1. North Reef,3. Slope,8,10 x 10-m LIT,1000,219,21.9,8,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,87,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,72,144
109,1996,1. North Reef,3. Slope,9,10 x 10-m LIT,1000,182,18.2,0,0,14,8,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,42,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1996,1. North Reef,3. Slope,10,10 x 10-m LIT,1000,72,7.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1996,1. North Reef,4. Base,1,10 x 10-m LIT,1000,148,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,45,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,20
112,1996,1. North Reef,4. Base,2,10 x 10-m LIT,1000,146,14.6,3,0,0,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,12
113,1996,1. North Reef,4. Base,3,10 x 10-m LIT,1000,199,19.9,22,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1996,1. North Reef,4. Base,4,10 x 10-m LIT,1000,116,11.6,30,0,0,24,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,20,33,66
115,1996,1. North Reef,4. Base,5,10 x 10-m LIT,1000,184,18.4,40,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,60
116,1996,1. North Reef,4. Base,6,10 x 10-m LIT,1000,91,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5,5,10
117,1996,1. North Reef,4. Base,7,10 x 10-m LIT,1000,162,16.2,25,20,0,27,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,22
118,1996,1. North Reef,4. Base,8,10 x 10-m LIT,1000,114,11.4,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1996,1. North Reef,4. Base,9,10 x 10-m LIT,1000,219,21.9,11,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,56
120,1996,1. North Reef,4. Base,10,10 x 10-m LIT,1000,64,6.4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1996,2. Washing Machine,1. Flat,1,10 x 10-m LIT,1000,392,39.2,5,0,0,0,0,0,7,160,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,69,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1996,2. Washing Machine,1. Flat,2,10 x 10-m LIT,1000,201,20.1,11,0,0,0,0,0,0,57,0,0,0,0,0,0,50,0,32,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1996,2. Washing Machine,1. Flat,3,10 x 10-m LIT,1000,260,26,1,0,0,0,0,25,26,62,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1996,2. Washing Machine,1. Flat,4,10 x 10-m LIT,1000,207,20.7,17,0,0,0,16,0,44,0,0,0,0,0,0,0,11,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
125,1996,2. Washing Machine,1. Flat,5,10 x 10-m LIT,1000,331,33.1,0,0,0,0,0,0,0,189,0,0,0,0,0,0,17,0,15,0,0,54,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1996,2. Washing Machine,1. Flat,6,10 x 10-m LIT,1000,115,11.5,0,30,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
127,1996,2. Washing Machine,1. Flat,7,10 x 10-m LIT,1000,152,15.2,0,0,18,0,3,0,73,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1996,2. Washing Machine,1. Flat,8,10 x 10-m LIT,1000,184,18.4,21,0,0,0,0,0,30,11,0,0,0,0,0,0,0,0,55,0,0,37,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1996,2. Washing Machine,1. Flat,9,10 x 10-m LIT,1000,149,14.9,6,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1996,2. Washing Machine,1. Flat,10,10 x 10-m LIT,1000,212,21.2,0,34,0,0,0,10,0,0,0,0,0,0,0,0,78,0,0,0,0,18,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1996,2. Washing Machine,2. Crest,1,10 x 10-m LIT,1000,340,34,20,16,0,0,0,0,25,171,0,0,0,0,0,0,6,28,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1996,2. Washing Machine,2. Crest,2,10 x 10-m LIT,1000,538,53.8,0,0,0,0,40,0,0,261,0,0,0,0,0,0,123,0,0,0,0,63,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1996,2. Washing Machine,2. Crest,3,10 x 10-m LIT,1000,249,24.9,14,0,0,16,0,0,0,106,0,0,0,0,42,0,26,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1996,2. Washing Machine,2. Crest,4,10 x 10-m LIT,1000,453,45.3,0,14,12,0,25,41,0,111,0,0,0,148,0,0,41,35,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1996,2. Washing Machine,2. Crest,5,10 x 10-m LIT,1000,541,54.1,58,15,0,0,0,0,0,215,0,0,0,0,0,0,81,0,0,0,0,38,45,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1996,2. Washing Machine,2. Crest,6,10 x 10-m LIT,1000,442,44.2,35,0,14,0,32,0,36,245,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1996,2. Washing Machine,2. Crest,7,10 x 10-m LIT,1000,451,45.1,0,0,0,0,0,0,0,173,0,0,0,0,0,0,91,42,0,0,0,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1996,2. Washing Machine,2. Crest,8,10 x 10-m LIT,1000,223,22.3,0,26,0,17,14,0,0,51,0,0,0,0,0,0,46,0,0,24,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1996,2. Washing Machine,2. Crest,9,10 x 10-m LIT,1000,252,25.2,0,0,0,0,0,0,0,120,0,0,0,0,0,0,12,0,0,0,0,0,62,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
